ra,dec,d
112.8029279,-6.268484026,1369.2463
112.820719,-6.264644314,1368.1929
112.838551,-6.260668789,1367.139
112.85643,-6.256780017,1366.0842
112.87435,-6.252755427,1365.0289
112.8922222,-6.248642295,1363.9728
112.9101414,-6.244615901,1362.9161
112.9281015,-6.240453694,1361.8587
112.9461499,-6.236243298,1360.8005
112.9640619,-6.231991663,1359.7417
112.9820622,-6.22769184,1358.6822
113.0001507,-6.223343819,1357.622
113.0182388,-6.218994889,1356.5612
113.0362791,-6.214557449,1355.4997
113.0544077,-6.210071801,1354.4374
113.0725771,-6.205450345,1353.3745
113.0907048,-6.20096288,1352.3109
113.1088734,-6.196339609,1351.2467
113.1270828,-6.191580533,1350.1816
113.1453392,-6.186908122,1349.116
113.1635477,-6.182147231,1348.0496
113.1817971,-6.177250542,1346.9827
113.2000934,-6.172440503,1345.915
113.2184305,-6.16749466,1344.8466
113.2367198,-6.162460363,1343.7775
113.2551446,-6.157465353,1342.7078
113.2735216,-6.152381891,1341.6374
113.2918981,-6.147297519,1340.5662
113.3103154,-6.142077355,1339.4945
113.3287322,-6.136856284,1338.422
113.3472372,-6.131586937,1337.3488
113.3657416,-6.126316675,1336.2749
113.3841983,-6.120957997,1335.2004
113.402743,-6.115551034,1334.1252
113.4212398,-6.110055668,1333.0493
113.4398248,-6.104512013,1331.9727
113.4584092,-6.098967448,1330.8955
113.4770344,-6.093287103,1329.8175
113.4957064,-6.087693322,1328.7389
113.5143306,-6.082011158,1327.6596
113.5329954,-6.076193223,1326.5796
113.5516597,-6.070374383,1325.4989
113.5704121,-6.064507227,1324.4175
113.5891639,-6.058639159,1323.3354
113.6078678,-6.052682741,1322.2526
113.6266598,-6.046677999,1321.1692
113.6454039,-6.040584922,1320.0851
113.6642359,-6.034443517,1319.0003
113.6830674,-6.028301206,1317.9148
113.7018511,-6.02207058,1316.8286
113.72077,-6.015879022,1315.7418
113.7396822,-6.009464308,1314.6542
113.7585527,-6.003183539,1313.566
113.7774638,-5.996767028,1312.4771
113.7964629,-5.990302163,1311.3875
113.815414,-5.983749015,1310.2972
113.8343645,-5.977194974,1309.2062
113.853403,-5.970592572,1308.1146
113.8723936,-5.963901909,1307.0222
113.891472,-5.957162882,1305.9292
113.9105499,-5.950422958,1304.8354
113.9295799,-5.943594795,1303.741
113.9486977,-5.936718261,1302.6459
113.9678149,-5.929840835,1301.5501
113.9868842,-5.922875191,1300.4536
114.0060414,-5.915861171,1299.3565
114.025198,-5.908846263,1298.2586
114.0443951,-5.901695655,1297.16
114.0635916,-5.894544165,1296.0608
114.0827401,-5.887304496,1294.9609
114.1020238,-5.880103733,1293.8602
114.1212122,-5.87272751,1292.7588
114.1405358,-5.86539018,1291.6568
114.1598114,-5.857964692,1290.5541
114.1790864,-5.850538332,1289.4507
114.1984018,-5.842976306,1288.3466
114.2177166,-5.835413414,1287.2418
114.2370718,-5.827714866,1286.1364
114.2563854,-5.820150243,1285.0302
114.2758278,-5.812402425,1283.9233
114.2951338,-5.804614056,1282.8157
114.3145276,-5.796777286,1281.7075
114.3339207,-5.788939662,1280.5985
114.3533542,-5.780966408,1279.4888
114.3727871,-5.772992306,1278.3785
114.3923078,-5.764969789,1277.2675
114.411692,-5.75690679,1276.1557
114.431164,-5.748795383,1275.0432
114.4507237,-5.740635557,1273.9301
114.4702354,-5.732387704,1272.8162
114.4897464,-5.724139016,1271.7016
114.5092094,-5.715802327,1270.5864
114.5287602,-5.707417225,1269.4704
114.5483103,-5.699031294,1268.3537
114.5679007,-5.690509792,1267.2364
114.5874904,-5.681987467,1266.1183
114.6070795,-5.673464321,1264.9995
114.626709,-5.664805618,1263.88
114.6463377,-5.656146101,1262.7598
114.6659184,-5.647398654,1261.6389
114.6854984,-5.638650407,1260.5173
114.7051187,-5.629766635,1259.3949
114.7248741,-5.620921544,1258.2719
114.7444457,-5.611949085,1257.1481
114.7641524,-5.603015302,1256.0237
114.783811,-5.593993643,1254.8985
114.8035098,-5.58483649,1253.7726
114.8231671,-5.575813265,1252.646
114.8429529,-5.566606912,1251.5187
114.8626024,-5.55736037,1250.3906
114.8823395,-5.548065415,1249.2619
114.9020759,-5.538769693,1248.1324
114.9217642,-5.529386169,1247.0022
114.9415402,-5.519954233,1245.8713
114.9612681,-5.510434517,1244.7397
114.9809953,-5.500914056,1243.6074
115.0008101,-5.491345182,1242.4743
115.0204886,-5.481736228,1241.3404
115.0402547,-5.47207887,1240.2059
115.060061,-5.46228611,1239.0707
115.0798666,-5.452492624,1237.9347
115.0995832,-5.442746095,1236.798
115.1194284,-5.432816504,1235.6606
115.1391845,-5.422933886,1234.5223
115.1589809,-5.412915909,1233.3833
115.1787766,-5.40289723,1232.2438
115.1985716,-5.39287785,1231.1033
115.2184068,-5.382723132,1229.9622
115.2381939,-5.372480793,1228.8204
115.2580277,-5.362324699,1227.6778
115.2777661,-5.351994084,1226.5345
115.2975511,-5.341749716,1225.3904
115.3173764,-5.331370055,1224.2456
115.3371535,-5.320902832,1223.1
115.3570657,-5.310474126,1221.9537
115.3767941,-5.29991871,1220.8066
115.3966575,-5.289401808,1219.6589
115.4164254,-5.278710513,1218.5103
115.43624,-5.268105457,1217.361
115.4560066,-5.257412907,1216.211
115.4758133,-5.246585146,1215.0601
115.4956193,-5.235756773,1213.9085
115.5154247,-5.224927787,1212.7562
115.535182,-5.214011362,1211.6032
115.5549386,-5.203094341,1210.4493
115.5747828,-5.192128974,1209.2947
115.5945316,-5.18098939,1208.1394
115.614327,-5.169936039,1206.9832
115.6340744,-5.15879531,1205.8263
115.6538211,-5.147654014,1204.6686
115.673608,-5.136377606,1203.5101
115.6932587,-5.125061635,1202.3509
115.7130443,-5.113784126,1201.1909
115.7327344,-5.102332542,1200.0301
115.7524713,-5.090967189,1198.8686
115.7722483,-5.079466774,1197.7063
115.7918892,-5.067926873,1196.5432
115.8116175,-5.056338684,1195.3793
115.8312979,-5.044663258,1194.2146
115.8510249,-5.03307406,1193.0491
115.8706566,-5.021310929,1191.8829
115.8902876,-5.009547322,1190.7158
115.909918,-4.99778324,1189.548
115.9295004,-4.985931993,1188.3793
115.9491703,-4.974032488,1187.2099
115.9687923,-4.962045843,1186.0397
115.9883254,-4.950106558,1184.8687
116.0078987,-4.938032362,1183.6968
116.0274714,-4.925957739,1182.5242
116.0469961,-4.913796039,1181.3508
116.0665202,-4.901633928,1180.1764
116.0861319,-4.889423594,1179.0014
116.1055601,-4.877087405,1177.8255
116.125035,-4.864837463,1176.6488
116.1445501,-4.852452693,1175.4713
116.1639291,-4.840028759,1174.2928
116.1833957,-4.827556642,1173.1137
116.2027736,-4.815131994,1171.9337
116.2221916,-4.802572573,1170.7528
116.2415618,-4.789926227,1169.5712
116.2608432,-4.77732739,1168.3887
116.2802122,-4.764680397,1167.2054
116.2995332,-4.75194652,1166.0212
116.3188064,-4.739125783,1164.8363
116.3379909,-4.726352598,1163.6504
116.357263,-4.713531284,1162.4636
116.3764872,-4.700623151,1161.2762
116.3956635,-4.687628222,1160.0877
116.4148393,-4.674633038,1158.8985
116.4339264,-4.661685454,1157.7084
116.4530538,-4.648603265,1156.5174
116.4721334,-4.635434343,1155.3256
116.4911243,-4.622313061,1154.1329
116.5102028,-4.609143708,1152.9393
116.5292335,-4.595887664,1151.7449
116.5481283,-4.582592813,1150.5496
116.5671107,-4.569249922,1149.3534
116.5860045,-4.555954716,1148.1564
116.6048913,-4.54243857,1146.9584
116.6237368,-4.529056589,1145.7596
116.6424873,-4.515501581,1144.5599
116.6612846,-4.502032876,1143.3593
116.6801222,-4.488429741,1142.1577
116.698824,-4.47478794,1140.9553
116.71739,-4.461107501,1139.7521
116.7360909,-4.447465502,1138.5479
116.7546968,-4.433650615,1137.3428
116.7732143,-4.419883536,1136.1368
116.7918193,-4.406068513,1134.9299
116.8102886,-4.392214932,1133.7221
116.8287103,-4.378274938,1132.5133
116.8471315,-4.364334914,1131.3036
116.8655051,-4.350308509,1130.093
116.8837902,-4.336329978,1128.8815
116.9021158,-4.322217215,1127.669
116.9203529,-4.308152346,1126.4556
116.9385425,-4.294001164,1125.2413
116.9567316,-4.279850009,1124.0261
116.974826,-4.265526261,1122.8099
116.9928792,-4.25133677,1121.5927
117.0109728,-4.237013139,1120.3746
117.0289309,-4.222651175,1119.1556
117.0468006,-4.208337189,1117.9355
117.0647108,-4.193889117,1116.7146
117.0824855,-4.179402772,1115.4926
117.1003479,-4.164868649,1114.2697
117.118034,-4.150430442,1113.0458
117.1357605,-4.135858211,1111.8209
117.1533516,-4.121247777,1110.595
117.1708953,-4.106551262,1109.3682
117.1884859,-4.091941152,1108.1404
117.2059818,-4.077158758,1106.9116
117.2233895,-4.062424457,1105.6818
117.2407498,-4.047604142,1104.4511
117.2580219,-4.032831941,1103.2193
117.2752466,-4.017973758,1101.9865
117.2924239,-4.003029616,1100.7527
117.309601,-3.988085722,1099.5179
117.3266899,-3.97318998,1098.2821
117.3436844,-3.958122151,1097.0452
117.3605907,-3.943102509,1095.8074
117.3775848,-3.928035246,1094.5685
117.3943557,-3.91297793,1093.3286
117.4111672,-3.897786868,1092.0876
117.4278436,-3.882557893,1090.8456
117.4444318,-3.867377158,1089.6026
117.4610199,-3.852196761,1088.3585
117.4775137,-3.836844468,1087.1134
117.4939665,-3.82162656,1085.8672
117.510325,-3.8062368,1084.62
117.5266835,-3.790847427,1083.3716
117.5429068,-3.775420256,1082.1222
117.5590421,-3.760041394,1080.8718
117.5750831,-3.74449078,1079.6203
117.5911713,-3.729026673,1078.3677
117.6070773,-3.713438762,1077.114
117.6229832,-3.697851302,1075.8592
117.6388012,-3.6823122,1074.6034
117.6544372,-3.666649362,1073.3464
117.6700732,-3.650987007,1072.0884
117.6857091,-3.635325137,1070.8293
117.7011631,-3.619539598,1069.569
117.7165292,-3.603802476,1068.3076
117.7318953,-3.588065869,1067.0452
117.7470796,-3.572205659,1065.7816
117.7622638,-3.556345993,1064.5169
117.7773603,-3.540534772,1063.251
117.7923628,-3.524552113,1061.984
117.8072775,-3.508617927,1060.7159
117.8221044,-3.492732213,1059.4467
117.8368374,-3.476675124,1058.1763
117.8514826,-3.460666533,1056.9048
117.866081,-3.444572583,1055.6321
117.8805916,-3.428527143,1054.3583
117.8949675,-3.412444262,1053.0832
117.9092087,-3.396323956,1051.8071
117.9234032,-3.380118352,1050.5297
117.9375099,-3.363961294,1049.2512
117.9515699,-3.347718963,1047.9715
117.9654073,-3.331487153,1046.6907
117.979333,-3.315208136,1045.4085
117.9930361,-3.29893966,1044.1253
118.0066046,-3.282633852,1042.8408
118.0201264,-3.266242847,1041.5552
118.0335607,-3.249900439,1040.2684
118.0469483,-3.233472858,1038.9804
118.0601135,-3.217055875,1037.6911
118.0732322,-3.20055375,1036.4006
118.0862633,-3.184100248,1035.1089
118.0992479,-3.167561628,1033.8159
118.1120101,-3.151033647,1032.5218
118.1247727,-3.134506434,1031.2265
118.1372661,-3.11790402,1029.9298
118.1497599,-3.101302393,1028.632
118.1621662,-3.084749418,1027.3328
118.1744793,-3.068025555,1026.0325
118.1866169,-3.051398221,1024.7309
118.1987082,-3.034685864,1023.428
118.2105773,-3.017984212,1022.1239
118.2224,-3.001197562,1020.8185
118.2341354,-2.984459597,1019.5118
118.2457365,-2.967684503,1018.2039
118.2572034,-2.950872291,1016.8947
118.2685361,-2.93402297,1015.5842
118.2797346,-2.917136549,1014.2724
118.2908458,-2.900298829,1012.9593
118.3018229,-2.883424018,1011.6449
118.3126659,-2.866512125,1010.3292
118.3234627,-2.849515325,1009.0122
118.3340843,-2.832615067,1007.694
118.344525,-2.815591973,1006.3744
118.3548785,-2.798617593,1005.0535
118.365098,-2.78160616,1003.7313
118.3752714,-2.76450986,1002.4077
118.3852229,-2.747424343,1001.0828
118.3950872,-2.730387541,999.7566
118.4048176,-2.713313702,998.4291
118.4143673,-2.696117094,997.1002
118.4237419,-2.67901701,995.77
118.4330706,-2.661832096,994.4384
118.4423121,-2.644695894,993.1055
118.4512852,-2.627484745,991.7712
118.4601711,-2.610322303,990.4355
118.4689644,-2.592989336,989.0985
118.4775828,-2.575752867,987.7602
118.4860673,-2.558479387,986.4204
118.4943302,-2.541216678,985.0793
118.5025473,-2.523869178,983.7368
118.5105895,-2.506618145,982.3929
118.5184512,-2.489244399,981.0477
118.5261794,-2.471833643,979.701
118.5338205,-2.454471568,978.353
118.54124,-2.437120237,977.0035
118.548526,-2.419731885,975.6527
118.5556783,-2.40230651,974.3005
118.562697,-2.384844112,972.9468
118.5694943,-2.367392435,971.5918
118.576246,-2.349855984,970.2354
118.5826883,-2.332377981,968.8775
118.589085,-2.314815199,967.5182
118.5953069,-2.297348772,966.1575
118.6013488,-2.279759628,964.7953
118.6072158,-2.26226681,963.4318
118.6129908,-2.244603549,962.0668
118.618503,-2.227084307,960.7003
118.6239233,-2.209394618,959.3325
118.6291688,-2.191801204,957.9631
118.6341929,-2.174218395,956.5924
118.6391717,-2.156550778,955.2202
118.6437948,-2.138855794,953.8465
118.648419,-2.121161635,952.4714
118.652822,-2.10347803,951.0949
118.6570038,-2.085804958,949.7168
118.6610059,-2.068009088,948.3373
118.6649212,-2.050261685,946.9564
118.6686153,-2.032524768,945.574
118.6720883,-2.014798315,944.1901
118.6754281,-1.997034646,942.8048
118.6785883,-1.979148125,941.4179
118.6815738,-1.961357645,940.0296
118.6843383,-1.94357755,938.6398
118.6869696,-1.925760181,937.2485
118.6894214,-1.907819902,935.8558
118.6916986,-1.889975575,934.4615
118.6937084,-1.872055927,933.0658
118.6955435,-1.854232173,931.6686
118.6971993,-1.836285435,930.2699
118.6987684,-1.81838694,928.8697
118.7000701,-1.800413032,927.4681
118.701151,-1.782449302,926.0649
118.7020108,-1.764495719,924.6602
118.7027377,-1.74650467,923.254
118.7032437,-1.728523715,921.8463
118.7036168,-1.710505252,920.4371
118.703769,-1.69249683,919.0265
118.7036541,-1.674412797,917.6143
118.7033645,-1.656424354,916.2006
118.7028958,-1.638312684,914.7854
118.7022526,-1.620296546,913.3686
118.7013422,-1.602204668,911.9504
118.7002991,-1.584075102,910.5307
118.6989008,-1.565917256,909.1093
118.6974161,-1.547807277,907.6866
118.6957986,-1.529659528,906.2623
118.693826,-1.511483375,904.8364
118.6916327,-1.493316882,903.4091
118.6893067,-1.475112517,901.9802
118.68676,-1.456917744,900.5499
118.6839925,-1.438732521,899.118
118.6809581,-1.42047118,897.6846
118.6778373,-1.402257464,896.2497
118.6743615,-1.384015015,894.8132
118.6707531,-1.365734489,893.3753
118.6668778,-1.347377676,891.9358
118.66274,-1.329163235,890.4947
118.6584235,-1.310824967,889.0522
118.6538863,-1.292495904,887.6082
118.6490823,-1.27409036,886.1626
118.6441919,-1.255732155,884.7155
118.6389467,-1.237344788,883.2669
118.6334809,-1.218966433,881.8168
118.6277945,-1.20059704,880.3651
118.6218414,-1.182150907,878.912
118.6157558,-1.163666256,877.4572
118.6093615,-1.145237796,876.0011
118.6027006,-1.12673243,874.5433
118.5958192,-1.108235763,873.0841
118.5887172,-1.08974774,871.6233
118.5813946,-1.071268309,870.1611
118.5738055,-1.052711744,868.6972
118.5659958,-1.034163656,867.2319
118.5579656,-1.01562399,865.7651
118.5496688,-0.997007009,864.2968
118.5411516,-0.978398332,862.827
118.5322797,-0.959759506,861.3556
118.5232754,-0.941081561,859.8828
118.5139625,-0.922459018,858.4085
118.5043831,-0.903758825,856.9326
118.4945833,-0.885066615,855.4553
118.4845629,-0.866382328,853.9764
118.4742761,-0.847620191,852.4961
118.4636348,-0.828827368,851.0143
118.452907,-0.810080745,849.531
118.4417788,-0.79121756,848.0462
118.430476,-0.772447681,846.56
118.4188187,-0.753646789,845.0722
118.4069832,-0.734720389,843.5829
118.394839,-0.71584855,842.0922
118.3824744,-0.696984002,840.6
118.3698435,-0.678040922,839.1063
118.356858,-0.65906639,837.6112
118.3436521,-0.640098914,836.1146
118.3302258,-0.621138426,834.6165
118.3165331,-0.602099079,833.1171
118.302486,-0.583027915,831.6161
118.2882184,-0.563963495,830.1136
118.2736421,-0.544952858,828.6097
118.2587537,-0.525777201,827.1044
118.2436907,-0.506693846,825.5976
118.2283157,-0.487445293,824.0894
118.212632,-0.46825015,822.5798
118.1967278,-0.449061254,821.0687
118.1804691,-0.429839753,819.5563
118.1639443,-0.41053848,818.0424
118.1471107,-0.391290227,816.527
118.1300109,-0.371962009,815.0103
118.1126449,-0.352553731,813.4922
118.0949701,-0.333198175,811.9727
118.0770292,-0.313762362,810.4517
118.0587338,-0.294293181,808.9294
118.0402179,-0.27482942,807.4057
118.0213475,-0.25533207,805.8806
118.002211,-0.235754044,804.3542
117.982854,-0.216181155,802.8264
117.9630542,-0.196621283,801.2971
117.9430765,-0.176933474,799.7666
117.92279,-0.157297438,798.2347
117.9021034,-0.137541165,796.7014
117.8811079,-0.117836412,795.1668
117.8599346,-0.098003323,793.6309
117.8383641,-0.078268435,792.0936
117.8164818,-0.0583659,790.555
117.794379,-0.03846757,789.0151
117.7718333,-0.018581059,787.4738
117.7491098,0.00143432,785.9313
117.7259434,0.02143816,784.3875
117.7025564,0.041438241,782.8424
117.6787694,0.061559916,781.2959
117.6547617,0.081678058,779.7483
117.6303995,0.101832021,778.1994
117.6056827,0.122021949,776.6492
117.5806998,0.142294756,775.0976
117.5553622,0.162603799,773.545
117.5296701,0.182949226,771.991
117.5037118,0.203377918,770.4358
117.477399,0.22384327,768.8794
117.4507315,0.244345431,767.3217
117.4237549,0.264798411,765.7629
117.3964666,0.285421321,764.2029
117.3688236,0.306081469,762.6416
117.3408261,0.326779009,761.0791
117.3126077,0.34747457,759.5155
117.2839008,0.36824733,757.9508
117.2549276,0.389104579,756.3848
117.2255997,0.409999813,754.8177
117.1959172,0.430933187,753.2495
117.1659683,0.45195146,751.6801
117.1355308,0.473047822,750.1096
117.1048725,0.494143136,748.538
117.073814,0.515363468,746.9652
117.0424461,0.536536441,745.3913
117.0107665,0.55788132,743.8164
116.9786435,0.579218887,742.2404
116.9461204,0.60068218,740.6633
116.9133763,0.62214524,739.0852
116.8802319,0.64373435,737.506
116.8466442,0.665316859,735.9258
116.81279,0.686985918,734.3446
116.7785356,0.708781575,732.7623
116.7439716,0.730531232,731.179
116.7089619,0.752494248,729.5947
116.6736426,0.774411591,728.0094
116.6380115,0.796502679,726.4231
116.6019369,0.818588414,724.8359
116.5655071,0.840715391,723.2477
116.528677,0.862970251,721.6585
116.4914918,0.885266709,720.0684
116.4539948,0.907737792,718.4775
116.4160541,0.930204458,716.8855
116.3777129,0.952799775,715.2927
116.3390165,0.975437403,713.699
116.2999649,0.998117507,712.1044
116.2605128,1.020926828,710.5089
116.2206602,1.043865573,708.9125
116.1804523,1.066847346,707.3154
116.1398891,1.089872312,705.7173
116.0989253,1.11302727,704.1184
116.0574722,1.136266189,702.5187
116.0157524,1.159595106,700.9183
115.9735432,1.183008397,699.317
115.9309334,1.206552511,697.715
115.8879681,1.23014095,696.1122
115.8446021,1.2538606,694.5087
115.8008353,1.277711672,692.9044
115.7567129,1.301607621,691.2995
115.712101,1.325589238,689.6937
115.667177,1.349749028,688.0873
115.6217635,1.373994929,686.4802
115.5759941,1.398286476,684.8724
115.5297351,1.42266457,683.2641
115.483164,1.447221617,681.655
115.436103,1.471865653,680.0453
115.3886411,1.496642977,678.4349
115.3408233,1.521466904,676.824
115.2924704,1.546465383,675.2124
115.2437616,1.57151087,673.6004
115.1946065,1.596777411,671.9877
115.1450953,1.62209134,670.3745
115.095049,1.647580785,668.7607
115.0446465,1.673118019,667.1464
114.9937977,1.698877218,665.5316
114.9425037,1.724638635,663.9163
114.8908522,1.750668413,662.3006
114.8386665,1.776654884,660.6843
114.7861233,1.802910152,659.0676
114.7330896,1.829255544,657.4505
114.6795655,1.855691297,655.833
114.6255948,1.882350644,654.215
114.5712674,1.909059542,652.5967
114.5164934,1.935992461,650.978
114.4612287,1.963016633,649.3589
114.4054283,1.990219484,647.7395
114.349226,2.017559892,646.1198
114.2926219,2.045038044,644.4998
114.2355268,2.072608346,642.8794
114.1779848,2.100404061,641.2588
114.1199517,2.128292383,639.6379
114.0614715,2.156406584,638.0167
114.0025892,2.184659577,636.3954
113.9430817,2.213047435,634.7738
113.8832609,2.24162024,633.152
113.8228147,2.270328409,631.53
113.7620552,2.299221913,629.9079
113.7006701,2.328251272,628.2855
113.6389266,2.357553774,626.6632
113.5766024,2.386905202,625.0406
113.5138306,2.416484539,623.418
113.4506559,2.446204521,621.7952
113.3868105,2.476149076,620.1723
113.3225622,2.506234714,618.5495
113.2578659,2.536549129,616.9266
113.1926326,2.567046947,615.3037
113.1269069,2.597640834,613.6808
113.0606883,2.628551715,612.058
112.9939772,2.659559076,610.4351
112.9266838,2.690838351,608.8124
112.8589869,2.722260052,607.1897
112.7907075,2.753954131,605.5671
112.7219352,2.785745498,603.9446
112.6526694,2.817855207,602.3222
112.5829105,2.850062575,600.7
112.5125688,2.882543232,599.078
112.4416889,2.915209683,597.456
112.37036,2.948107573,595.8344
112.2983586,2.981233992,594.213
112.2259528,3.014504442,592.5918
112.1529636,3.048049273,590.9709
112.07948,3.081914126,589.3502
112.0054132,3.115832684,587.7298
111.930807,3.150159518,586.1098
111.8557065,3.184585791,584.4901
111.780022,3.219287458,582.8708
111.7038425,3.254310081,581.2518
111.6270342,3.289475199,579.6332
111.5496415,3.324916296,578.0151
111.4717982,3.360590894,576.3974
111.3933701,3.396541802,574.7801
111.3142678,3.432723901,573.1634
111.2347146,3.469139933,571.5471
111.1545313,3.505920839,569.9313
111.0738073,3.542890666,568.3161
110.9924978,3.58013762,566.7015
110.9106026,3.617661853,565.0874
110.8281214,3.655463507,563.474
110.7450989,3.693454562,561.8612
110.6614452,3.731811441,560.249
110.5772051,3.770446126,558.6375
110.4923782,3.809358729,557.0266
110.4069645,3.848549354,555.4165
110.3208294,3.888061146,553.8072
110.2342413,3.927808118,552.1985
110.1470207,3.967921652,550.5907
110.059123,4.008268401,548.9837
109.9706819,4.04902709,547.3775
109.8815631,4.090019152,545.7721
109.7918559,4.131289799,544.1676
109.7015151,4.172927427,542.564
109.6105405,4.214932106,540.9613
109.5189766,4.257215497,539.3595
109.426689,4.29982089,537.7587
109.333901,4.342750145,536.1589
109.2403886,4.386001445,534.5601
109.1462411,4.429619927,532.9624
109.0513685,4.473560492,531.3656
108.9559497,4.517913335,529.77
108.85985,4.562499727,528.1755
108.7630691,4.607541736,526.5821
108.6655618,4.652905737,524.9899
108.5675518,4.698593274,523.3988
108.4687699,4.744691212,521.8089
108.3692157,4.791199516,520.2203
108.2691578,4.838031061,518.6329
108.1683268,4.88527278,517.0468
108.0667672,4.932835959,515.462
107.9645682,4.98076551,513.8786
107.8616845,5.029149924,512.2965
107.7581158,5.077989058,510.7158
107.6538167,5.127149016,509.1365
107.5487869,5.176629584,507.5586
107.4431153,5.226698051,505.9822
107.3366224,5.27704165,504.4073
107.2295317,5.327883986,502.8339
107.1215737,5.379089673,501.262
107.0130169,5.430793573,499.6917
106.9037264,5.482816526,498.123
106.7936116,5.535335762,496.5558
106.6828067,5.588307225,494.9904
106.5711764,5.641774324,493.4267
106.4588999,5.695604112,491.8647
106.3457967,5.749928774,490.3044
106.2319112,5.804659068,488.7459
106.1173326,5.859839595,487.1892
106.0019701,5.915647615,485.6343
105.8858684,5.971771005,484.0812
105.7688915,6.028475859,482.5301
105.651129,6.085583888,480.9809
105.5326699,6.143139582,479.4335
105.4133334,6.201275083,477.8882
105.2932535,6.259945968,476.3449
105.172385,6.319017589,474.8036
105.0506365,6.378667113,473.2644
104.9281422,6.43885002,471.7273
104.8047217,6.499475364,470.1923
104.6806434,6.560677713,468.6595
104.5555917,6.622409879,467.1289
104.4297008,6.684627188,465.6004
104.3030595,6.747373913,464.0743
104.1754863,6.810781964,462.5505
104.047206,6.874628653,461.0289
103.9179019,6.939089607,459.5098
103.7877978,7.00416519,457.993
103.6568482,7.069720194,456.4786
103.5250065,7.135842514,454.9666
103.3922715,7.202531017,453.4572
103.2586864,7.269918773,451.9503
103.1241157,7.337825094,450.446
102.9887377,7.406339226,448.9442
102.8524614,7.47541462,447.4451
102.7152397,7.545138922,445.9487
102.5770712,7.615510734,444.4549
102.4380901,7.686484955,442.964
102.2980693,7.758058418,441.4757
102.1571871,7.830320278,439.9903
102.0153078,7.903089202,438.5077
101.8725182,7.976632301,437.0281
101.7287724,8.050813491,435.5513
101.5840687,8.12563101,434.0776
101.4384054,8.201083037,432.6068
101.2917348,8.277256662,431.139
101.1441008,8.35406097,429.6743
100.9955017,8.431493966,428.2128
100.8458434,8.509731481,426.7544
100.6953059,8.588639093,425.2991
100.5436611,8.668212339,423.8472
100.3909969,8.748494535,422.3985
100.2374011,8.829529038,420.9531
100.0826913,8.91122206,419.5111
99.92699911,8.993751439,418.0724
99.77032461,9.076891141,416.6372
99.61252637,9.160905148,415.2054
99.45365097,9.245478285,413.7773
99.29373661,9.330965993,412.3527
99.1327835,9.417141873,410.9317
98.97074243,9.504091785,409.5144
98.8075639,9.591901437,408.1007
98.64333829,9.68039011,406.6908
98.4781061,9.769689452,405.2847
98.31163738,9.859792712,403.8825
98.14406581,9.95065377,402.4841
97.97543137,10.04240402,401.0896
97.8056406,10.13499365,399.6991
97.63464705,10.22828397,398.3127
97.46258035,10.32245236,396.9303
97.28934683,10.41744861,395.552
97.11503286,10.51331509,394.1779
96.93940724,10.6100433,392.808
96.76274081,10.70754486,391.4423
96.58470734,10.80598778,390.0809
96.40566766,10.90533037,388.7239
96.22534747,11.00542817,387.3714
96.04378498,11.10641144,386.0232
95.86101801,11.20841042,384.6796
95.67704734,11.3111966,383.3406
95.49186276,11.4149884,382.0061
95.3053751,11.51951006,380.6762
95.11761565,11.62511482,379.3512
94.92872337,11.7315326,378.0309
94.73845868,11.83897512,376.7154
94.54691251,11.94726013,375.4048
94.35407279,12.05660507,374.0991
94.16003059,12.1668278,372.7984
93.96464174,12.27796267,371.5027
93.76785165,12.39009101,370.2122
93.56979283,12.50316579,368.9268
93.37041025,12.61726816,367.6466
93.16969732,12.73239117,366.3717
92.9676064,12.84839213,365.1021
92.76417179,12.96539929,363.8378
92.5593372,13.0834928,362.579
92.35319402,13.20248985,361.3258
92.14554625,13.32250949,360.078
